"tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "subject" "activity"
"8763" 0.2764943 -0.01434475 -0.120469 -0.9905188 -0.9719541 -0.9879255 0.9736941 -0.008094593 -0.06875184 -0.9995637 -0.9968746 -0.9816077 0.07020325 0.01939923 -0.001246047 -0.9818697 -0.9750324 -0.9900576 -0.02071134 -0.07545293 0.09782986 -0.9876568 -0.9785781 -0.9798105 -0.1061548 -0.04112091 -0.05428185 -0.98709 -0.9838948 -0.9822015 12 "sitting"
"8764" 0.2766942 -0.0183581 -0.1163582 -0.9912979 -0.956045 -0.9805661 0.9731487 -0.00645761 -0.07320579 -0.9977448 -0.9908139 -0.983813 0.07845069 -0.009677678 0.01155732 -0.98437 -0.9698125 -0.9843158 -0.03115216 -0.07038383 0.1132331 -0.9823341 -0.9808232 -0.9626896 -0.1040946 -0.03455683 -0.05067668 -0.9865696 -0.9881608 -0.9739434 12 "sitting"
"8765" 0.2789196 -0.03465516 -0.103171 -0.9898592 -0.9486054 -0.9776649 0.9728441 -0.008680899 -0.07547323 -0.9986536 -0.9706704 -0.9975808 0.08207978 0.01323303 0.01889502 -0.9835279 -0.9744239 -0.9878133 -0.02880584 -0.06107041 0.09573789 -0.9784565 -0.9771255 -0.9457949 -0.08970326 -0.04554081 -0.0721224 -0.9880499 -0.987513 -0.9751426 12 "sitting"
"8766" 0.277189 -0.01759625 -0.1022547 -0.9910247 -0.9200313 -0.9797382 0.9733367 -0.01774638 -0.0738437 -0.998475 -0.9642512 -0.9866186 0.07164351 0.03120542 -0.0167449 -0.9865618 -0.9813193 -0.9907838 -0.01940114 -0.07048658 0.06557016 -0.983232 -0.9790818 -0.9658949 -0.09236135 -0.04123489 -0.06056461 -0.9894977 -0.990645 -0.9857099 12 "sitting"
"8767" 0.2776544 -0.003622069 -0.1113551 -0.989134 -0.9466473 -0.977288 0.9733103 -0.01711119 -0.07208692 -0.9985649 -0.9665248 -0.9929188 0.0759199 -0.01446925 -0.01056168 -0.9782516 -0.9506615 -0.9808358 -0.02345101 -0.08110921 0.08018711 -0.9819124 -0.9788815 -0.9761117 -0.1033048 -0.03582849 -0.04802236 -0.9817429 -0.9804483 -0.9821081 12 "sitting"
"8768" 0.2776793 -0.01453215 -0.09941694 -0.972623 -0.9384051 -0.9665389 0.9730395 -0.01030629 -0.07267524 -0.9996321 -0.9888624 -0.9931553 0.06127886 0.02090131 0.0266441 -0.9481638 -0.9246765 -0.9741285 -0.02959364 -0.06567364 0.07783983 -0.9778686 -0.9709161 -0.9555203 -0.09519833 -0.0382465 -0.04929373 -0.9710943 -0.9719032 -0.9458428 12 "sitting"
"8769" 0.276448 -0.01050065 -0.09643027 -0.9662661 -0.9414859 -0.9519123 0.9725896 -0.008020387 -0.06970622 -0.997346 -0.9888057 -0.9748413 0.07601999 0.03258305 -0.01206225 -0.940637 -0.9305591 -0.9710638 -0.02890203 -0.07711892 0.07104834 -0.9795522 -0.9498227 -0.9502183 -0.0998903 -0.04211943 -0.05481736 -0.9715871 -0.9692373 -0.9454488 12 "sitting"
"8770" 0.2766928 -0.0051531 -0.1220381 -0.9612617 -0.9549068 -0.9464113 0.972278 -0.003281299 -0.06660359 -0.9977504 -0.9787112 -0.9845511 0.08233643 0.001988977 -0.01939041 -0.9415554 -0.9498791 -0.9736621 -0.02577725 -0.08849128 0.08468743 -0.9851085 -0.9470196 -0.9583884 -0.1047727 -0.04319746 -0.06228291 -0.9779191 -0.9674845 -0.9684555 12 "sitting"
"8771" 0.2756093 -0.005064608 -0.1071814 -0.9658086 -0.9441957 -0.9391379 0.9722956 0.004408648 -0.07088142 -0.997668 -0.9732834 -0.9711143 0.07392155 -0.01242255 0.01725856 -0.9483243 -0.9567475 -0.9784406 -0.0311841 -0.06231936 0.1050281 -0.9787276 -0.9528664 -0.9562586 -0.09345195 -0.04722801 -0.03985609 -0.9746371 -0.9667421 -0.9702364 12 "sitting"
"8772" 0.3151977 -0.03889666 -0.1763493 -0.9085136 -0.7732397 -0.8227772 -0.2871347 0.9828309 -0.06872078 -0.8766488 -0.8147178 -0.8365124 0.04512092 -0.002519907 0.155136 -0.9297752 -0.8690092 -0.9371694 0.001308823 0.2077388 0.6238419 -0.8262363 -0.9005119 -0.8206271 -0.02827307 -0.07022256 -0.2202715 -0.9227654 -0.9346193 -0.9487692 12 "laying"
"8773" 0.2083157 -0.003138837 -0.1149681 -0.9684826 -0.9322022 -0.9337111 -0.2735189 0.9620027 -0.09677327 -0.9448712 -0.961288 -0.9344759 0.05512553 0.005837495 0.03956024 -0.9507871 -0.9278847 -0.9628838 -0.004453757 0.07389381 0.3549414 -0.9658855 -0.9322226 -0.8579819 -0.09571462 -0.159294 -0.08155212 -0.9644801 -0.9443478 -0.9532427 12 "laying"
"8774" 0.2158844 -0.01318507 -0.08881738 -0.9423636 -0.9311973 -0.9142005 -0.2927426 0.9702018 -0.1005551 -0.9535653 -0.9858375 -0.9781489 0.06455142 -0.01653438 0.06355407 -0.9436587 -0.9199904 -0.9391169 -0.03398753 -0.01483867 0.1320579 -0.9283595 -0.8684142 -0.8605551 -0.1010695 -0.04598585 -0.1085294 -0.9368731 -0.921456 -0.9439654 12 "laying"
"8775" 0.1989434 -0.01277094 -0.1081248 -0.936245 -0.9386906 -0.8782777 -0.3167336 0.9731738 -0.09292798 -0.9146806 -0.9905444 -0.964924 0.07969161 0.01184183 -0.005339246 -0.9499537 -0.9337713 -0.9453801 -0.02602575 -0.04447044 0.05579522 -0.9064321 -0.8746523 -0.9176336 -0.1118877 0.04816604 -0.1175478 -0.9340056 -0.9348633 -0.9570042 12 "laying"
"8776" 0.243248 -0.0159016 -0.1228665 -0.9465859 -0.9586499 -0.9172373 -0.3469787 0.9757917 -0.09062631 -0.9168621 -0.9916422 -0.9738632 0.1043168 0.03034353 -0.07811372 -0.9759491 -0.9559124 -0.977062 -0.008845203 -0.07319608 0.09102818 -0.9359133 -0.9603844 -0.9485547 -0.1037594 -0.04992633 -0.04912795 -0.961845 -0.9798117 -0.9675775 12 "laying"
"8777" 0.3010784 -0.01840732 -0.1115937 -0.9815097 -0.9783853 -0.9731828 -0.3572776 0.976458 -0.0963375 -0.9753515 -0.9966947 -0.9730313 0.08329471 0.01558918 -0.001748366 -0.9778783 -0.9733217 -0.9842323 -0.02678371 -0.0951916 0.08542952 -0.9776758 -0.9746793 -0.9768616 -0.08973231 -0.04922759 -0.04436036 -0.9807767 -0.9831393 -0.981482 12 "laying"
"8778" 0.2834154 -0.01804258 -0.1133204 -0.9773817 -0.9764814 -0.9671036 -0.3488529 0.9754185 -0.09954975 -0.9786514 -0.9966167 -0.9949021 0.07024775 0.01464349 0.008016552 -0.9721671 -0.9700001 -0.9700023 -0.03072483 -0.09485899 0.07376853 -0.9794947 -0.9713417 -0.9552715 -0.09344179 -0.03951259 -0.05019188 -0.972544 -0.9766593 -0.962392 12 "laying"
"8779" 0.2765147 -0.01838739 -0.1182676 -0.9768219 -0.9777057 -0.9702176 -0.3464342 0.9749652 -0.1014673 -0.9923608 -0.9994209 -0.9844229 0.08511972 0.008458564 -0.002173199 -0.9709925 -0.9654706 -0.9640712 -0.02905428 -0.08924462 0.08419155 -0.973395 -0.972178 -0.9483267 -0.0991501 -0.03498426 -0.05291563 -0.958989 -0.9743076 -0.9589359 12 "laying"
"8780" 0.2904561 -0.01812393 -0.1102997 -0.9857474 -0.9833967 -0.978277 -0.3463766 0.9744216 -0.1046237 -0.9884133 -0.9965106 -0.9902544 0.07648269 0.01300945 -5.276414e-05 -0.9827986 -0.9719537 -0.9754977 -0.03177147 -0.07811295 0.08596415 -0.9792284 -0.9805919 -0.9748334 -0.1015956 -0.03854469 -0.05798606 -0.9678217 -0.9822323 -0.9827722 12 "laying"
"8781" 0.2846068 -0.01683654 -0.1044921 -0.9888076 -0.9950356 -0.9890166 -0.3422889 0.9738511 -0.1052938 -0.9854525 -0.9984492 -0.9965 0.06451319 0.0153305 -0.01070052 -0.9844315 -0.9904909 -0.990608 -0.02953834 -0.07661395 0.08101324 -0.9934093 -0.9887468 -0.9894857 -0.09415743 -0.04200375 -0.05319718 -0.9951134 -0.9881794 -0.9901066 12 "laying"
"8782" 0.2705677 -0.01594494 -0.1060478 -0.9818639 -0.9783375 -0.9863266 -0.3400945 0.9740332 -0.104381 -0.998032 -0.9990842 -0.9958014 0.08733743 0.01596355 -0.01174088 -0.9691984 -0.955509 -0.985343 -0.02787752 -0.07433035 0.08580078 -0.9867214 -0.9784047 -0.9653155 -0.1041672 -0.04283622 -0.04940243 -0.9737754 -0.9782179 -0.9678827 12 "laying"
"8783" 0.2738015 -0.01633556 -0.1095945 -0.9785189 -0.9688794 -0.9738028 -0.3412326 0.9746085 -0.1040921 -0.9966977 -0.9974122 -0.9976364 0.07640625 0.01749282 0.0119036 -0.9695902 -0.9478606 -0.9755313 -0.02844009 -0.07545541 0.08027305 -0.9770843 -0.9758181 -0.9607832 -0.0957284 -0.04013715 -0.06235952 -0.9665219 -0.9760157 -0.9647081 12 "laying"
"8784" 0.2745517 -0.01771514 -0.1191991 -0.9854427 -0.9811206 -0.9734862 -0.3430758 0.9752149 -0.1050501 -0.9932646 -0.9984703 -0.9937176 0.06485895 0.005358491 -0.006444848 -0.9845395 -0.9761983 -0.9799515 -0.02196402 -0.08086946 0.08693268 -0.9800139 -0.9839523 -0.978835 -0.09158801 -0.03981755 -0.05529147 -0.9794019 -0.9848405 -0.9839357 12 "laying"
"8785" 0.2748892 -0.01781274 -0.1228479 -0.9926722 -0.9955046 -0.9809445 -0.3450223 0.9749826 -0.109529 -0.9938882 -0.9976886 -0.9712919 0.07597484 0.003166172 -0.002983361 -0.9911373 -0.9915164 -0.9942621 -0.026392 -0.07018774 0.08909911 -0.9878471 -0.9890033 -0.989627 -0.1019254 -0.03862082 -0.04844828 -0.9921278 -0.9927531 -0.991651 12 "laying"
"8786" 0.2724773 -0.01775089 -0.1092898 -0.976148 -0.9796627 -0.9666727 -0.3460922 0.9744717 -0.1142602 -0.9948969 -0.9985867 -0.9819801 0.07764883 0.007839661 0.0008560035 -0.9713346 -0.974263 -0.980015 -0.02993393 -0.06185664 0.08799494 -0.984518 -0.9802236 -0.9379345 -0.09944357 -0.04232979 -0.05678308 -0.9710464 -0.9766652 -0.9529749 12 "laying"
"8787" 0.252336 -0.01650537 -0.09981979 -0.9669782 -0.9733245 -0.967873 -0.3483419 0.9743158 -0.1141721 -0.9894166 -0.9990987 -0.9875742 0.06621028 0.0132122 -0.001034209 -0.9628284 -0.9659269 -0.9776974 -0.02919075 -0.07171277 0.07934502 -0.9788758 -0.9774773 -0.9249443 -0.1006672 -0.04700008 -0.04802014 -0.969216 -0.9726057 -0.9460146 12 "laying"
"8788" 0.2587637 -0.01626524 -0.1102509 -0.9741509 -0.9829367 -0.9629133 -0.3559174 0.9748276 -0.1115499 -0.972072 -0.9969455 -0.9866254 0.07814356 0.02020547 -0.01300448 -0.9760479 -0.9746195 -0.990179 -0.02521496 -0.08651181 0.08304375 -0.979724 -0.9848028 -0.9565354 -0.09619542 -0.03836655 -0.06061664 -0.9864833 -0.9838599 -0.9730716 12 "laying"
"8789" 0.2888566 -0.01840763 -0.1217794 -0.9817869 -0.9795133 -0.9686775 -0.3622364 0.9754118 -0.112435 -0.9857275 -0.998876 -0.9756134 0.09823519 0.005597589 -0.002450852 -0.9789531 -0.97268 -0.9882172 -0.02478298 -0.0747685 0.1011819 -0.9826985 -0.9640144 -0.9744699 -0.08808881 -0.03570573 -0.06648285 -0.9827974 -0.9684353 -0.971786 12 "laying"
"8790" 0.2874018 -0.03129255 -0.1631097 -0.8853982 -0.9018835 -0.7924086 -0.400249 0.9738116 -0.1802181 -0.8275094 -0.9462687 -0.8254923 0.134386 0.008563811 0.03416235 -0.8806229 -0.8929153 -0.8702908 0.1446056 0.2921944 0.4727333 -0.8630189 -0.81314 -0.8524718 -0.1271347 -0.07721712 -0.06980206 -0.8511888 -0.8600561 -0.9019642 12 "laying"
"8791" 0.2936487 -0.01433866 -0.09834287 -0.9484268 -0.9293572 -0.895261 -0.3994665 0.9648112 -0.2029962 -0.9441241 -0.9836272 -0.9591598 0.06988566 0.0123722 -0.01293697 -0.9298269 -0.9176345 -0.9119527 0.04222917 0.08909788 0.3092894 -0.927257 -0.8868068 -0.8963572 -0.1284839 -0.07485791 -0.1155582 -0.9198248 -0.9324541 -0.9165211 12 "laying"
"8792" 0.3101509 -0.0193809 -0.1245277 -0.9732241 -0.9590301 -0.966366 -0.3898287 0.9654301 -0.201749 -0.9779661 -0.992342 -0.9824149 0.08670904 -0.008866623 0.009249704 -0.9631093 -0.9483421 -0.9655114 -0.01178661 -0.07231905 0.1879241 -0.9681313 -0.9570005 -0.9116424 -0.125029 -0.0475644 -0.1026299 -0.9706306 -0.9600218 -0.9687916 12 "laying"
"8793" 0.2947908 -0.02246831 -0.1232778 -0.9710484 -0.9740654 -0.9759496 -0.380224 0.9641601 -0.2058525 -0.9648527 -0.990215 -0.9698829 0.05484195 0.0110209 0.001483082 -0.9697456 -0.9633187 -0.9799562 -0.03557086 -0.09491159 0.08191919 -0.9752086 -0.9683537 -0.9395395 -0.1160821 -0.03970274 -0.06187485 -0.9724033 -0.9713622 -0.9677187 12 "laying"
"8794" 0.262895 -0.01649125 -0.107381 -0.9657337 -0.9431458 -0.9587894 -0.3753722 0.9615816 -0.2108064 -0.984443 -0.9940698 -0.9886358 0.07243621 0.01717096 -0.00832805 -0.9561054 -0.9259916 -0.9569828 -0.04120093 -0.09690569 0.05024784 -0.9793162 -0.9414158 -0.9441221 -0.08798067 -0.04193334 -0.06126032 -0.9591433 -0.9490731 -0.9544539 12 "laying"
"8795" 0.2615597 -0.01590232 -0.1209429 -0.9744673 -0.9465494 -0.9516537 -0.3811324 0.9620198 -0.211648 -0.9789486 -0.9923517 -0.9883363 0.09480479 0.01528738 -0.02187039 -0.9652081 -0.9305321 -0.9593472 -0.03221955 -0.1013601 0.06647851 -0.983565 -0.9468691 -0.9677682 -0.0867827 -0.04053126 -0.05957342 -0.9667092 -0.953007 -0.9672266 12 "laying"
"8796" 0.2740591 -0.0203616 -0.1312413 -0.9940105 -0.9896751 -0.9859771 -0.3860597 0.9623167 -0.2173379 -0.9939545 -0.9928884 -0.9582165 0.07952786 0.005885259 -0.00535432 -0.9909183 -0.9868476 -0.9926754 -0.03151452 -0.09283559 0.077958 -0.9942241 -0.985962 -0.9906019 -0.1007086 -0.0459742 -0.05535047 -0.9918015 -0.9840113 -0.9895531 12 "laying"
"8797" 0.2753828 -0.01694843 -0.1116859 -0.9942302 -0.9945541 -0.9827489 -0.3868356 0.9606721 -0.2257276 -0.9979674 -0.9949545 -0.9771616 0.07324948 0.01440417 0.01628597 -0.9909493 -0.990415 -0.9930199 -0.03575829 -0.07938463 0.08101776 -0.995418 -0.9919354 -0.9908702 -0.1006198 -0.04012667 -0.04686459 -0.9919004 -0.9892798 -0.98864 12 "laying"
"8798" 0.270979 -0.01633124 -0.09974031 -0.9939852 -0.9934685 -0.9868634 -0.3879969 0.9607 -0.2267247 -0.9926468 -0.9965327 -0.9857398 0.0744572 0.01266461 0.007886589 -0.9891457 -0.9908455 -0.9932899 -0.03166539 -0.07790252 0.08841256 -0.9926746 -0.9924893 -0.9909611 -0.09369772 -0.03474561 -0.05241509 -0.9926583 -0.9916341 -0.9904337 12 "laying"
"8799" 0.281219 -0.01689303 -0.1057704 -0.9928368 -0.9928363 -0.985629 -0.3900056 0.9611827 -0.2236042 -0.9954757 -0.9983749 -0.9868634 0.07746449 0.01022496 -0.005496231 -0.9894755 -0.9897464 -0.9924526 -0.02747631 -0.07221123 0.09298624 -0.992415 -0.9914348 -0.9922701 -0.09559622 -0.03884353 -0.05904285 -0.991275 -0.9903819 -0.9914238 12 "laying"
"8800" 0.2842782 -0.01711043 -0.108375 -0.9934329 -0.9935415 -0.9898866 -0.388721 0.9611586 -0.2225383 -0.9911734 -0.9986835 -0.9951535 0.08070971 0.004813 0.008285471 -0.9894463 -0.9877306 -0.9912178 -0.02738195 -0.07030135 0.08991956 -0.9915241 -0.988268 -0.9906752 -0.09728802 -0.03755588 -0.05376066 -0.9917581 -0.9865029 -0.991279 12 "laying"
"8801" 0.2657074 -0.01691234 -0.1067994 -0.9831283 -0.9857391 -0.9771765 -0.3869701 0.9611218 -0.2221825 -0.9960939 -0.9987191 -0.9943829 0.06670467 0.02023827 -0.0005008703 -0.9844043 -0.9827308 -0.9784585 -0.02850883 -0.07838378 0.07456982 -0.9768727 -0.9703922 -0.9660079 -0.1006427 -0.03749949 -0.05653411 -0.9796376 -0.9793699 -0.9795026 12 "laying"
"8802" 0.2510043 -0.01557002 -0.105393 -0.9829083 -0.9853153 -0.970187 -0.3916823 0.9615009 -0.2209858 -0.975132 -0.9962497 -0.9928559 0.07045156 0.01783405 -0.01796026 -0.9832969 -0.9834023 -0.9784967 -0.02634365 -0.07824098 0.07896036 -0.9754185 -0.9712343 -0.9652235 -0.1005894 -0.03898195 -0.04698247 -0.9775891 -0.9802868 -0.9796163 12 "laying"
"8803" 0.2719252 -0.01730874 -0.1067741 -0.9821973 -0.9868995 -0.967111 -0.4000403 0.9623633 -0.2203401 -0.9783614 -0.9965819 -0.9889724 0.08165802 0.002555107 0.008160351 -0.9850414 -0.9823342 -0.9917954 -0.02986703 -0.05974124 0.08944235 -0.9794222 -0.9775519 -0.9746595 -0.09051248 -0.03898813 -0.05772927 -0.9840794 -0.9857873 -0.9849121 12 "laying"
"8804" 0.2788726 -0.0157177 -0.09665943 -0.9862922 -0.9851574 -0.961314 -0.4020492 0.9625301 -0.2198214 -0.9914054 -0.9971092 -0.9813205 0.07182504 0.01265249 0.008453716 -0.9832635 -0.9817884 -0.9899992 -0.03032028 -0.06319702 0.08717158 -0.9792916 -0.9749387 -0.9733777 -0.09517407 -0.04751971 -0.0645568 -0.9840076 -0.983379 -0.9845438 12 "laying"
"8805" 0.1776873 -0.03237972 -0.09906873 -0.06219268 0.02754317 -0.5208342 0.9670263 -0.1902336 -0.03250103 -0.9752795 -0.967887 -0.8985751 -0.2617283 0.1916175 0.2752563 0.1490285 -0.1114865 -0.668351 -0.6167225 0.2465092 -0.07632911 -0.4956713 -0.3903596 -0.4844804 0.3224499 -0.1531921 0.07922892 -0.2646274 -0.5755149 -0.5459373 12 "walking"
"8806" 0.2818252 0.01548428 -0.09163963 -0.009575589 -0.08323923 -0.5668907 0.9635232 -0.1810132 -0.02965839 -0.9876882 -0.9652255 -0.939167 0.3663615 0.05524877 0.1126743 0.1479417 -0.129958 -0.6617273 -0.3453841 0.1494183 0.1083812 -0.5415341 -0.3927232 -0.5402415 0.02197036 -0.01837959 0.08455825 -0.2916782 -0.5973098 -0.5889463 12 "walking"
"8807" 0.3616898 -0.004890369 -0.07861721 -0.069012 -0.00403958 -0.6068557 0.9704764 -0.1729948 -0.02502859 -0.9638949 -0.9834631 -0.9769181 0.166354 -0.2321482 0.02428711 0.0709521 -0.03338105 -0.7032325 -0.03035188 -0.004033723 0.09774245 -0.5467703 -0.4177725 -0.5946596 0.1891991 -0.1879187 -0.164393 -0.3238416 -0.6058004 -0.5980254 12 "walking"
"8808" 0.2096484 0.001668062 -0.09765243 -0.1127799 -0.03840818 -0.5912751 0.9766583 -0.1601617 -0.02203321 -0.9879982 -0.9376693 -0.9649153 -0.4740789 0.06555867 -0.08349888 0.04117645 -0.03407511 -0.7083641 -0.003521267 -0.09337991 0.130962 -0.5421448 -0.3907216 -0.6278447 -0.08222462 -0.2266606 0.02912453 -0.3043764 -0.5841492 -0.574403 12 "walking"
"8809" 0.2160924 -0.004176104 -0.1500837 -0.07429159 -0.06226707 -0.5661365 0.9730786 -0.1478885 -0.02580301 -0.9859426 -0.9588602 -0.9388752 0.4296516 0.2053195 -0.04351442 0.06923529 0.01322485 -0.6386987 -0.09700461 -0.1334988 0.1812438 -0.5457964 -0.366423 -0.5544042 -0.3706447 0.05375017 -0.09396368 -0.2456284 -0.5260201 -0.5096388 12 "walking"
"8810" 0.3434905 -0.05966499 -0.1232319 -0.001657743 0.1109376 -0.5071731 0.9679539 -0.1577916 -0.03651747 -0.9811549 -0.9277236 -0.9587676 0.3132859 -0.06308038 0.02486627 0.1920087 0.09816673 -0.54816 -0.02454103 -0.1532174 0.0795367 -0.4760079 -0.3112051 -0.4984059 -0.02557364 -0.1417322 -0.279323 -0.148095 -0.4186231 -0.5030349 12 "walking"
"8811" 0.3090925 -0.02186085 -0.102676 -0.0118039 0.05489846 -0.514774 0.966723 -0.1714689 -0.03410024 -0.9798993 -0.9700321 -0.9551594 -0.4416504 -0.03926673 0.01155584 0.176028 -0.01254436 -0.5800079 0.002530052 -0.07232061 -0.0005242859 -0.4883318 -0.2915196 -0.5327457 -0.08938699 0.06751152 0.04463463 -0.1944605 -0.4219421 -0.5423439 12 "walking"
"8812" 0.191873 0.02452463 -0.09281903 -0.07563785 -0.1077392 -0.5591353 0.9679639 -0.1620618 -0.02480781 -0.9799461 -0.9365258 -0.9663568 -0.08103394 0.01404051 0.1647622 0.1035643 -0.1115706 -0.6668087 0.01098747 -0.03786868 0.09132375 -0.5774694 -0.3473397 -0.5496806 -0.144264 0.03630222 0.004312536 -0.2960312 -0.5040371 -0.5322616 12 "walking"
"8813" 0.2842238 0.00157204 -0.09911351 -0.09967215 -0.09454807 -0.5786313 0.96488 -0.1478828 -0.01939505 -0.9809382 -0.9717832 -0.9794761 0.8554025 -0.09433652 -0.1464324 0.02953866 -0.02720203 -0.6961809 0.01433884 -0.05469489 0.1196274 -0.567839 -0.3903339 -0.5978379 -0.08031875 0.1508503 -0.1126078 -0.2680449 -0.5407592 -0.5797819 12 "walking"
"8814" 0.3613846 -0.01711352 -0.09523884 -0.04890278 -0.09180568 -0.5544868 0.9631188 -0.1418329 -0.02060004 -0.9901762 -0.9824896 -0.9763304 0.1938339 -0.4516125 -0.05609365 0.1862613 0.05856592 -0.666005 -0.03526082 0.01289817 0.0792733 -0.557907 -0.359602 -0.5927004 -0.02196075 -0.04831073 -0.03662786 -0.2744868 -0.5157082 -0.5641152 12 "walking"
"8815" 0.2363978 -0.04666447 -0.06749004 -0.02400442 -0.06389692 -0.5323063 0.9656119 -0.1390704 -0.02177396 -0.9874354 -0.982838 -0.9795424 -0.5814959 0.1586453 -0.01642624 0.3039011 -0.01588604 -0.5939653 -0.02286726 -0.1027938 0.09008485 -0.5470605 -0.3223977 -0.5381516 0.04413795 -0.2655162 0.03617703 -0.2841432 -0.4901868 -0.5203821 12 "walking"
"8816" 0.2260413 -0.02319003 -0.1067549 -0.1191078 0.003881232 -0.5637603 0.9645496 -0.1466892 -0.01524131 -0.9808227 -0.9565113 -0.963461 -0.1162301 0.477895 -0.02994538 0.07520971 0.005722038 -0.6188525 0.005503684 -0.1375703 0.116951 -0.5353577 -0.372258 -0.5606497 -0.1631955 -0.007653127 0.05290938 -0.3049808 -0.5431705 -0.5970347 12 "walking"
"8817" 0.3399603 -0.04864207 -0.1355294 -0.07641249 0.06724244 -0.4657121 0.9635105 -0.1689227 -0.02489046 -0.9840905 -0.9665965 -0.9653685 -0.4463985 -0.09569721 0.09215576 0.1137038 -0.009118007 -0.5378428 -0.550822 0.2313517 0.1074729 -0.4440236 -0.3275298 -0.589099 0.06811839 0.1598141 0.004530357 -0.2654151 -0.4954224 -0.5651764 12 "walking"
"8818" 0.205415 0.001342761 -0.1089804 -0.0750563 0.008140832 -0.5423622 0.9644596 -0.1752488 -0.02581812 -0.9855582 -0.9659423 -0.9738781 0.116759 0.4303002 0.09918327 0.03089422 0.0008807318 -0.6651129 -0.2640575 0.09660431 0.1387944 -0.5232129 -0.3545499 -0.5896868 -0.2188684 0.07226858 0.1079505 -0.2591006 -0.570931 -0.5381743 12 "walking"
"8819" 0.3030672 0.01276484 -0.1033752 -0.06603175 -0.03045083 -0.5827277 0.9674838 -0.1680465 -0.02823259 -0.9901322 -0.9448946 -0.9612657 0.2775016 -0.1256202 0.07358892 -0.001031558 0.04316801 -0.7065072 -0.141164 0.04988383 0.1397864 -0.5552255 -0.327286 -0.5306225 0.09324578 0.03556355 -0.2788687 -0.1887758 -0.5883038 -0.5108557 12 "walking"
"8820" 0.3652942 -0.03339865 -0.09580546 -0.06981387 0.1028036 -0.5941681 0.9624986 -0.1563645 -0.0314858 -0.9685015 -0.9831275 -0.9729782 -0.04581084 -0.1386819 -0.03880532 0.11347 0.1034945 -0.6556038 -0.1204153 0.01615936 0.09853874 -0.4335975 -0.2816702 -0.484611 0.2205785 -0.2100733 -0.1235498 -0.1824018 -0.5516761 -0.5080228 12 "walking"
"8821" 0.2278497 -0.01155077 -0.09154506 -0.1302009 0.05949642 -0.5732135 0.9621563 -0.1525899 -0.0319121 -0.9619827 -0.9875981 -0.9610592 0.04605864 0.2333967 -0.2372181 0.04492392 -0.04530049 -0.6807779 0.1333027 -0.1542582 0.1160813 -0.3623819 -0.37003 -0.5518955 -0.1708111 -0.1671391 0.2064659 -0.3327745 -0.6101605 -0.5717534 12 "walking"
"8822" 0.2369281 0.01687451 -0.09517565 -0.1269038 -0.09380666 -0.6083642 0.9751333 -0.1459772 -0.03063924 -0.9582631 -0.9684091 -0.9536244 0.4612804 0.1670536 0.07586605 0.05183721 -0.09277532 -0.7195595 0.1856236 -0.1896063 0.1175334 -0.4967395 -0.4285379 -0.6175188 -0.2875082 -0.04475099 -0.0009454401 -0.4604577 -0.6360585 -0.6202244 12 "walking"
"8823" 0.3062091 -0.03114725 -0.1180493 -0.02587883 -0.02640463 -0.558099 0.9789659 -0.1435381 -0.0208289 -0.9801724 -0.9766376 -0.9516256 0.4040834 -0.1295411 -0.1194692 0.2516699 0.05452199 -0.5923676 -0.02620235 -0.2002695 0.06316062 -0.5643618 -0.3949843 -0.5832676 -0.1823888 -0.01818894 -0.2187846 -0.3649496 -0.5343594 -0.5757495 12 "walking"
"8824" 0.2670304 -0.04508206 -0.1296867 0.03257953 -0.07189782 -0.4910661 0.9685316 -0.149386 -0.01589876 -0.9665198 -0.9792315 -0.9819032 -0.4515091 0.0260843 0.01950172 0.2929129 -0.008874346 -0.5440504 -0.06237399 -0.07032808 0.05642935 -0.5605472 -0.3490179 -0.5665465 -0.2383432 0.1004659 -0.01340073 -0.2869656 -0.4897113 -0.5520544 12 "walking"
"8825" 0.1891088 -0.004462656 -0.1142578 -0.007891924 -0.09976513 -0.5219422 0.9605298 -0.1557023 -0.02096237 -0.9868533 -0.980106 -0.9686119 0.009888034 -0.1895614 0.2664199 0.2610905 -0.07086312 -0.6071597 -0.1208474 0.04519939 0.09368028 -0.5421078 -0.3495919 -0.5778912 -0.02638003 -0.08098938 0.08077367 -0.2879916 -0.4807242 -0.5909025 12 "walking"
