"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "subject" "activity"
"2451" 0.2805762 -0.009888112 -0.09273088 -0.9787107 -0.9646223 -0.8896012 0.9740135 -0.0629488 -0.06529832 -0.9977471 -0.9742647 -0.9597068 0.07702506 0.009905653 0.02201772 -0.9661698 -0.9629492 -0.961601 -0.02588171 -0.03391774 0.09689714 -0.9760647 -0.9370075 -0.9714646 -0.09471705 -0.04666388 -0.05876862 -0.9701678 -0.9509257 -0.96332 20 4
"2452" 0.2817597 -0.02147683 -0.0758912 -0.9934508 -0.9710141 -0.9458092 0.9749764 -0.05870096 -0.05796605 -0.9950793 -0.9939632 -0.9239363 0.07618834 -0.006288905 -0.02599344 -0.9927712 -0.9772525 -0.9895002 -0.02451637 -0.0591116 0.1057903 -0.9851616 -0.9731009 -0.9765001 -0.09706724 -0.03571215 -0.04640569 -0.9909995 -0.9843319 -0.9833244 20 4
"2453" 0.2775421 -0.02986168 -0.09754627 -0.9922261 -0.9693149 -0.966349 0.9758837 -0.06231933 -0.04539129 -0.9984993 -0.9775395 -0.9760497 0.07764314 0.0003258167 -0.001314434 -0.992848 -0.9847785 -0.9893616 -0.02583701 -0.07258303 0.09943699 -0.9826652 -0.9639644 -0.9657979 -0.09763949 -0.04009773 -0.06929085 -0.9866812 -0.9831281 -0.9820976 20 4
"2454" 0.2758712 -0.01998105 -0.1199334 -0.9919112 -0.9499403 -0.9187596 0.9758601 -0.06927788 -0.04082356 -0.998905 -0.9792754 -0.9816687 0.07453939 0.04587415 -0.02662338 -0.9918591 -0.9833411 -0.9874559 -0.03402228 -0.1058324 0.06561579 -0.9826268 -0.9499627 -0.9705206 -0.1056957 -0.04953977 -0.06563835 -0.9865474 -0.9833377 -0.9864725 20 4
"2455" 0.2746165 -0.005498583 -0.1404838 -0.9950074 -0.9698606 -0.9332168 0.9754913 -0.06956794 -0.04691056 -0.9978042 -0.9796301 -0.934185 0.0763255 0.02781848 -0.002863821 -0.9933036 -0.9837449 -0.9872755 -0.03110392 -0.09544394 0.0698464 -0.9833508 -0.9548433 -0.9747611 -0.09781114 -0.04515042 -0.043634 -0.98969 -0.9868747 -0.9906899 20 4
"2456" 0.2777437 -0.01001227 -0.1017776 -0.9965445 -0.9719388 -0.9458059 0.9749287 -0.0629607 -0.0592833 -0.9993722 -0.9771627 -0.9571185 0.07623144 -0.002350241 0.03461581 -0.9950835 -0.9910525 -0.9869554 -0.02457748 -0.0512719 0.09210435 -0.9857191 -0.979905 -0.979934 -0.09377483 -0.04399509 -0.05065671 -0.9922679 -0.9917067 -0.9927169 20 4
"2457" 0.280847 -0.01447906 -0.08392958 -0.9925028 -0.9687375 -0.9701814 0.9752144 -0.05919775 -0.05671294 -0.9979513 -0.9971871 -0.9526453 0.08209769 0.01276752 -0.02160015 -0.9916187 -0.9786139 -0.9807573 -0.02482864 -0.06774003 0.1092159 -0.9833461 -0.9722904 -0.9415595 -0.1155942 -0.0449938 0.02186136 -0.9818053 -0.9847048 -0.9807951 20 4
"2458" -0.5920043 0.1469833 0.05256077 -0.4243634 -0.2201935 -0.7041766 0.09429582 0.7600206 0.4341949 0.3319481 -0.2619098 -0.629292 0.4032685 -0.4944821 0.07762063 -0.8472062 -0.8322283 -0.8840189 0.1069461 -0.1800828 0.5863902 -0.922427 -0.7721474 -0.8986281 -0.07530315 -0.1228472 -0.02127184 -0.9382154 -0.7839559 -0.9094523 20 6
"2459" 0.2392235 -0.03147668 -0.1054727 -0.8957297 -0.9102005 -0.9440441 -0.1823654 0.862989 0.4907152 -0.7654591 -0.934109 -0.9084223 0.1341461 -0.01384694 -0.02904568 -0.9686855 -0.9662367 -0.9787858 0.03960659 -0.2317093 0.5029564 -0.9550146 -0.9456023 -0.9073192 -0.1416465 -0.06110435 -0.0901863 -0.9805341 -0.9596695 -0.9785012 20 6
"2460" 0.3075602 -0.01554469 -0.1227011 -0.9757227 -0.9658424 -0.9722472 -0.1974135 0.8538237 0.4935364 -0.9432592 -0.9710282 -0.9684319 0.07378805 0.02135592 -3.66673e-05 -0.9849887 -0.9844962 -0.9835318 -0.008700025 -0.2047221 0.3220547 -0.9681177 -0.9544345 -0.8938465 -0.1153132 -0.01824863 -0.1215714 -0.9859627 -0.9799216 -0.9893276 20 6
"2461" 0.270141 -0.01259913 -0.1127965 -0.9855592 -0.9871142 -0.9730638 -0.1864651 0.853804 0.487508 -0.9913351 -0.9856868 -0.9831781 0.07549271 0.012759 -0.001088552 -0.9874026 -0.9855025 -0.9913409 -0.03175811 -0.1389458 0.1664051 -0.9781 -0.9594766 -0.9341077 -0.1043183 -0.02606306 -0.09116496 -0.9890138 -0.9808526 -0.9874768 20 6
"2462" 0.2489269 -0.0151642 -0.1031153 -0.9915544 -0.9905095 -0.9888165 -0.1898142 0.8569025 0.4862113 -0.9809623 -0.9949529 -0.9944859 0.07360632 0.01163334 0.01736759 -0.9898878 -0.9875924 -0.9929991 -0.03827595 -0.08774369 0.08868555 -0.9913345 -0.9714538 -0.9745665 -0.09574902 -0.04059569 -0.06426292 -0.993031 -0.9833251 -0.9894708 20 6
"2463" 0.256431 -0.01719965 -0.1032866 -0.989113 -0.9864062 -0.9915507 -0.1986787 0.8580747 0.4878693 -0.9740661 -0.9974873 -0.9920227 0.07425308 0.01039041 0.005641217 -0.9951473 -0.9830913 -0.9913009 -0.03676099 -0.06286876 0.0631482 -0.9938632 -0.9861013 -0.9883829 -0.09597442 -0.04024121 -0.05572374 -0.9938319 -0.9892424 -0.990198 20 6
"2464" 0.2565029 -0.01671575 -0.1048815 -0.9883915 -0.9837919 -0.9885474 -0.2062083 0.8581712 0.4898408 -0.9855241 -0.9987412 -0.9923889 0.07878987 0.01248985 -0.01561155 -0.9917128 -0.9756221 -0.9871723 -0.0320192 -0.06318192 0.06514234 -0.9933022 -0.9832965 -0.9823968 -0.09711225 -0.03656622 -0.0538171 -0.9933741 -0.9839531 -0.9822059 20 6
"2465" 0.2517321 -0.01456792 -0.1109528 -0.9925964 -0.9888908 -0.9849665 -0.2139456 0.8584757 0.4908403 -0.973055 -0.9966885 -0.9949669 0.07622591 0.0061863 -0.01025736 -0.9920038 -0.9809957 -0.9847326 -0.02878585 -0.06569111 0.07463951 -0.9952687 -0.9820768 -0.9849619 -0.09643501 -0.04036294 -0.05396918 -0.9948747 -0.9799664 -0.9824182 20 6
"2466" 0.2656564 -0.01534466 -0.1088999 -0.9946866 -0.9931892 -0.9836368 -0.2225398 0.8598244 0.4899744 -0.9828506 -0.9952749 -0.9917189 0.07855998 0.01151739 -0.01030346 -0.9949203 -0.9903473 -0.9870394 -0.02695015 -0.07882372 0.08297014 -0.9955516 -0.9841318 -0.9891554 -0.09789789 -0.03917093 -0.05360091 -0.9961708 -0.9835697 -0.9888847 20 6
"2467" 0.2676915 -0.01704535 -0.1025847 -0.9903306 -0.9948016 -0.9908947 -0.2270096 0.8610217 0.4901365 -0.9918004 -0.9976859 -0.9920927 0.0728813 0.007467029 0.001902529 -0.9929263 -0.9924189 -0.9915582 -0.02845629 -0.07294464 0.08527963 -0.9953513 -0.9872586 -0.9921891 -0.09571123 -0.04483628 -0.04992723 -0.9966034 -0.9917101 -0.9917797 20 6
"2468" 0.2564647 -0.01646121 -0.1089335 -0.981188 -0.9872993 -0.9864334 -0.2301278 0.8612088 0.4918143 -0.9888727 -0.9988284 -0.9960861 0.06363026 0.01317462 0.01134734 -0.9845283 -0.9817753 -0.9883504 -0.03124156 -0.07200818 0.06941755 -0.9910458 -0.9736704 -0.9715133 -0.1051811 -0.03978483 -0.06207757 -0.9938463 -0.9762544 -0.990976 20 6
"2469" 0.2138231 -0.01773269 -0.09479604 -0.9715753 -0.9789516 -0.970315 -0.2393233 0.861073 0.4928688 -0.9577767 -0.9986112 -0.9906867 0.0768531 0.01696408 -0.0129683 -0.9806658 -0.9790949 -0.9839244 -0.02769152 -0.06304537 0.07850516 -0.9837439 -0.9614315 -0.9582747 -0.09699286 -0.04069536 -0.05552123 -0.9919886 -0.9725723 -0.986076 20 6
"2470" 0.2241387 -0.01478168 -0.1012437 -0.9702774 -0.9757092 -0.9627125 -0.260669 0.8611093 0.4970328 -0.9302398 -0.9967342 -0.9738616 0.0870261 0.01235196 -0.008101139 -0.9843596 -0.9780736 -0.9870817 -0.02388097 -0.06382722 0.09883989 -0.9853045 -0.9652349 -0.9727294 -0.09398302 -0.0412483 -0.04517348 -0.9924639 -0.9819104 -0.9850178 20 6
"2471" 0.2740281 -0.01337892 -0.118452 -0.9889168 -0.981214 -0.988013 -0.2779738 0.8629038 0.4989002 -0.9768099 -0.9895077 -0.9866518 0.08291256 0.006072123 0.007192712 -0.9882095 -0.9749116 -0.993116 -0.02400383 -0.09204667 0.09649382 -0.9925558 -0.9787383 -0.9860589 -0.1024185 -0.03539599 -0.05811321 -0.9936535 -0.9847214 -0.9869144 20 6
"2472" 0.272915 -0.01661373 -0.1105865 -0.9911224 -0.9877436 -0.9947347 -0.28105 0.8651217 0.4962639 -0.9975038 -0.9962688 -0.9931217 0.0729739 0.000782465 0.004529921 -0.9915436 -0.9830356 -0.991774 -0.02632817 -0.0850411 0.09331691 -0.9956784 -0.9834794 -0.9883763 -0.09780764 -0.03845252 -0.05805488 -0.9948413 -0.987282 -0.9894037 20 6
"2473" 0.2614775 -0.01533712 -0.1108202 -0.9939453 -0.986581 -0.9909754 -0.2829126 0.8657378 0.4949164 -0.989195 -0.9987111 -0.9961716 0.07157269 0.01526202 0.002089996 -0.9924137 -0.9807322 -0.9880942 -0.02864447 -0.07022932 0.08710566 -0.9952987 -0.9861002 -0.9921938 -0.09835798 -0.0415867 -0.0494664 -0.9946047 -0.9852415 -0.9925 20 6
"2474" 0.2416543 -0.009919467 -0.1221099 -0.9855779 -0.9703377 -0.9817916 -0.2885808 0.8669101 0.4933669 -0.9804017 -0.9933051 -0.9904618 0.07199983 0.02015467 -0.01475832 -0.9899294 -0.966987 -0.9899814 -0.02534432 -0.07355198 0.071137 -0.9903098 -0.9781341 -0.9673031 -0.09971048 -0.03822076 -0.05198948 -0.9933245 -0.978667 -0.977915 20 6
"2475" 0.2346179 -0.008025821 -0.1288362 -0.9832234 -0.9713218 -0.9861449 -0.3011028 0.8712176 0.4877483 -0.9544148 -0.9803729 -0.9657943 0.07931801 0.01237049 0.00138834 -0.9855963 -0.9672716 -0.9879708 -0.02570208 -0.08085484 0.07874913 -0.9876226 -0.9758502 -0.9636539 -0.09943914 -0.04281041 -0.05288545 -0.988914 -0.9771541 -0.9761759 20 6
"2476" 0.1972408 -0.02165594 -0.07982993 -0.9342795 -0.9302632 -0.8727507 -0.3160882 0.8765162 0.4806666 -0.9661431 -0.9873973 -0.9771573 0.03239578 -0.02625106 0.05958747 -0.9730816 -0.9546851 -0.9591392 -0.06245321 -0.03672179 0.04231142 -0.9347477 -0.914987 -0.9222408 -0.09642223 -0.0116416 -0.01861594 -0.966066 -0.9450804 -0.9668587 20 6
"2477" 0.1286181 -0.01117757 -0.09931003 -0.9009868 -0.9818882 -0.9775629 -0.4435791 0.9687822 0.2594083 -0.7788925 -0.9788645 -0.9831285 0.1189414 0.01316929 0.001463823 -0.9889647 -0.9859703 -0.9812523 -0.05630976 -0.1057375 0.1727817 -0.9840238 -0.9748884 -0.9593841 -0.09102434 -0.03841917 -0.07232292 -0.9817594 -0.9733273 -0.9859004 20 6
"2478" 0.2756915 -0.0152029 -0.1218415 -0.9826537 -0.9918177 -0.9703203 -0.4909222 0.9727026 0.261342 -0.9540503 -0.9962337 -0.9841886 0.09009308 0.005053094 -0.03074091 -0.9929844 -0.9887184 -0.9894586 -0.04932462 -0.08478255 0.1092534 -0.9862422 -0.9844239 -0.9753314 -0.09517496 -0.03793959 -0.07225823 -0.9921255 -0.9907937 -0.9911463 20 6
"2479" 0.2712685 -0.01471724 -0.128994 -0.9910767 -0.9945351 -0.9777051 -0.493766 0.9741811 0.255823 -0.9897052 -0.993662 -0.9571576 0.07560575 0.00887454 0.008977432 -0.9912847 -0.9891268 -0.9883482 -0.04303021 -0.07962529 0.08085821 -0.988234 -0.9833295 -0.9841836 -0.103729 -0.04734846 -0.06643243 -0.9881316 -0.986406 -0.9896896 20 6
"2480" 0.2721319 -0.0166539 -0.1134805 -0.9911397 -0.9944384 -0.9844669 -0.4952639 0.9755705 0.2481727 -0.9897741 -0.9975913 -0.981497 0.07786422 0.009907809 0.01498103 -0.9884207 -0.9891291 -0.9876642 -0.03710007 -0.07734961 0.07429094 -0.9899507 -0.984172 -0.9855239 -0.09447039 -0.0374174 -0.05352958 -0.9900033 -0.9803304 -0.9895662 20 6
"2481" 0.2734612 -0.01673236 -0.1100866 -0.9944548 -0.994829 -0.9951274 -0.4971048 0.9758913 0.2461444 -0.9987766 -0.9991898 -0.9975075 0.07433063 0.01137592 -0.004261362 -0.9893112 -0.9896911 -0.9922881 -0.03129981 -0.06912154 0.07600503 -0.9929323 -0.9817581 -0.9926799 -0.09310292 -0.04516728 -0.04995236 -0.9946648 -0.9813602 -0.9926986 20 6
"2482" 0.2627664 -0.01636897 -0.1107606 -0.9946041 -0.9928747 -0.9859625 -0.4988596 0.9761316 0.2456592 -0.9898708 -0.9988324 -0.9974132 0.07549883 0.0127116 -0.002575082 -0.9916755 -0.9868417 -0.9846054 -0.02713508 -0.06822297 0.0801096 -0.9871466 -0.9842076 -0.9901142 -0.0917417 -0.04768292 -0.04881095 -0.9850204 -0.986547 -0.9916755 20 6
"2483" 0.26711 -0.01731617 -0.110265 -0.9927185 -0.9934345 -0.9822836 -0.5035436 0.9764662 0.2446302 -0.9857971 -0.9992891 -0.9942763 0.07676987 0.009514808 0.0111618 -0.9908408 -0.987768 -0.9832199 -0.02822124 -0.08071258 0.08233255 -0.986955 -0.98943 -0.9885404 -0.09924153 -0.04045094 -0.04961682 -0.9847222 -0.9854149 -0.9914906 20 6
"2484" 0.2733258 -0.01736523 -0.1071202 -0.9954695 -0.9952456 -0.9885693 -0.5070531 0.9763803 0.2440164 -0.9958854 -0.9983985 -0.995241 0.0807115 0.01006964 -0.001244556 -0.9918379 -0.989786 -0.9912699 -0.02697292 -0.07471236 0.08949434 -0.9910552 -0.9876775 -0.9909114 -0.1003597 -0.03466541 -0.05691744 -0.9881272 -0.9850591 -0.9915924 20 6
"2485" 0.2718944 -0.01603755 -0.1146094 -0.9942359 -0.9935338 -0.9866263 -0.5085298 0.9764012 0.2440229 -0.9961335 -0.9976918 -0.9934566 0.07050279 0.01823384 -0.02340065 -0.9899136 -0.9884947 -0.9941023 -0.02373408 -0.06817499 0.08699421 -0.9912431 -0.981893 -0.9893114 -0.09411814 -0.04556305 -0.05648673 -0.987392 -0.9856087 -0.9922673 20 6
"2486" 0.2692488 -0.01608511 -0.121303 -0.9938174 -0.9947078 -0.9950812 -0.5106731 0.9772189 0.2409816 -0.9919999 -0.9965571 -0.978577 0.07098214 0.006520432 0.01596173 -0.9906646 -0.9896464 -0.9963754 -0.02590082 -0.07666839 0.08346476 -0.9933809 -0.9821695 -0.9929603 -0.09942692 -0.04131573 -0.05692132 -0.9926026 -0.9866866 -0.9941657 20 6
"2487" 0.2705032 -0.01642481 -0.113275 -0.9947604 -0.9966418 -0.9936207 -0.5139657 0.977786 0.2364402 -0.989679 -0.9992327 -0.9870566 0.07959591 0.006982765 0.01015823 -0.9919694 -0.9932667 -0.9941691 -0.02753087 -0.08399184 0.08844835 -0.995491 -0.9883667 -0.9936755 -0.1030088 -0.03472419 -0.05270629 -0.9944253 -0.9850731 -0.9929742 20 6
"2488" 0.2801645 -0.01652776 -0.1133206 -0.9956079 -0.9961402 -0.9904735 -0.515908 0.9781804 0.2342222 -0.9980563 -0.9974928 -0.9942718 0.07636489 0.01190681 -0.009384553 -0.9914018 -0.9930008 -0.9909677 -0.02860147 -0.07880549 0.0877633 -0.9953788 -0.9866572 -0.9927743 -0.1021253 -0.04088269 -0.05285937 -0.9944364 -0.9814996 -0.9939333 20 6
"2489" 0.2788242 -0.01743928 -0.1072171 -0.9964613 -0.9938479 -0.9840472 -0.5150452 0.9787061 0.2322878 -0.9959384 -0.9985105 -0.9901079 0.07482644 0.00857568 0.001799217 -0.9942205 -0.9903574 -0.9916611 -0.03114165 -0.06729501 0.08880391 -0.9957586 -0.9859219 -0.9934301 -0.09853558 -0.03673452 -0.05666905 -0.9942828 -0.9839241 -0.993961 20 6
"2490" 0.2751734 -0.01682013 -0.1029083 -0.9969008 -0.9902676 -0.9884625 -0.5147389 0.9785418 0.232932 -0.997077 -0.9983287 -0.9858088 0.07692184 0.01915037 -0.0003584775 -0.9945764 -0.9854252 -0.9958295 -0.02892845 -0.07141966 0.08613162 -0.9932361 -0.985474 -0.9921364 -0.09713835 -0.03883547 -0.05944191 -0.9912278 -0.9863394 -0.9918372 20 6
"2491" 0.2749591 -0.01639019 -0.1076218 -0.9967626 -0.9903839 -0.9906883 -0.5157301 0.9786321 0.2350819 -0.9974991 -0.99714 -0.994069 0.07778566 0.00582163 0.004801175 -0.9931449 -0.9854003 -0.9928343 -0.02741758 -0.07344528 0.08474905 -0.9934578 -0.9857812 -0.9919955 -0.09604848 -0.03871831 -0.05141382 -0.9918313 -0.9843653 -0.9922563 20 6
"2492" 0.2740845 -0.01738084 -0.1108821 -0.9977895 -0.9927381 -0.9876274 -0.5166549 0.9790238 0.2354831 -0.9978123 -0.9974203 -0.9971353 0.07663238 0.0005406841 -0.004355337 -0.993969 -0.9902185 -0.9884321 -0.02631076 -0.07686014 0.08504193 -0.9935804 -0.984714 -0.9915715 -0.09751486 -0.0434838 -0.05098686 -0.9946061 -0.9855086 -0.9940965 20 6
"2493" 0.2785063 -0.01692384 -0.1126028 -0.9952733 -0.9901725 -0.9868723 -0.5174694 0.9788843 0.2341509 -0.9983474 -0.997915 -0.9876737 0.07561607 0.01981418 -0.01582808 -0.9902851 -0.98291 -0.9888676 -0.02638203 -0.0778462 0.08454569 -0.9903363 -0.9736997 -0.9871363 -0.09088083 -0.04829398 -0.06895847 -0.9882191 -0.9735589 -0.9919788 20 6
"2494" 0.2347933 -0.01820729 -0.1012841 -0.9570032 -0.9626537 -0.9170761 -0.5187652 0.9792845 0.2314247 -0.9902068 -0.9965694 -0.9889244 0.0608751 0.02052978 0.02579988 -0.9763363 -0.9727895 -0.9786938 -0.04129273 -0.04587479 0.06947446 -0.925611 -0.9454391 -0.9220092 -0.1081846 -0.03202196 -0.05235308 -0.9579137 -0.9603503 -0.9628204 20 6
"2495" 0.2344299 -0.02200212 -0.1530129 -0.04410753 0.9519028 -0.3017042 0.9110859 -0.3365942 0.05124368 -0.9554873 -0.8909891 -0.7993198 0.2016536 -0.1635921 0.3391054 0.002147238 0.797103 -0.3491488 -0.5329328 0.5316027 -0.02498558 -0.1456742 0.3547897 -0.1537932 0.1681089 -0.6369878 0.2114676 -0.1803789 0.1130184 0.1066791 20 1
"2496" 0.2796075 -0.05822171 -0.1300558 -0.03353472 0.8700905 -0.2857298 0.904978 -0.3465652 0.02522115 -0.9865724 -0.9712344 -0.9832189 0.03671118 0.1160338 -0.2309792 0.03900791 0.6369034 -0.3387822 -0.1164833 0.05172431 0.1407866 -0.121487 0.4258906 -0.2238318 0.3232462 0.1599709 -0.1313189 -0.1520266 0.09323029 0.008425803 20 1
"2497" 0.1906076 -0.03896066 -0.1069849 -0.08090414 0.8819211 -0.3081205 0.9015106 -0.3550982 0.01990258 -0.9693779 -0.9188963 -0.9660404 0.1086287 -0.2150039 -0.01399598 0.001942194 0.5435168 -0.3798694 0.08641053 -0.2085288 0.1542127 -0.1822978 0.3327369 -0.1734114 -0.2592549 -0.2221673 -0.4900366 -0.07629281 0.05022034 0.0408071 20 1
"2498" 0.3513643 -0.01258663 -0.09811622 -0.06931224 0.9801063 -0.2617142 0.8907909 -0.3760702 0.01977731 -0.9659938 -0.943049 -0.9644818 -0.28245 -0.0585934 0.2463754 0.1090189 0.6956034 -0.3346371 -0.01431254 -0.07540964 -0.005770159 -0.1938441 0.4469027 -0.2023288 -0.5744998 -0.01929574 -0.0276668 -0.07932869 0.1281339 -0.05068466 20 1
"2499" 0.2752806 0.02173904 -0.1007272 -0.09597157 0.7003051 -0.2814806 0.8942942 -0.3765588 0.03060331 -0.955479 -0.9555254 -0.9457272 0.3021387 0.2495718 -0.1208018 0.02772429 0.4606822 -0.445165 -0.121288 -0.08524479 0.02880806 -0.1992014 0.3933286 -0.3030769 0.0998399 0.5672677 0.08579968 -0.2555043 -0.01009479 -0.2323154 20 1
"2500" 0.2709447 -0.01928043 -0.07771375 -0.1636579 0.5489562 -0.3487546 0.8988501 -0.362146 0.04083922 -0.9764063 -0.9554378 -0.9604464 0.330608 -0.2791096 0.006399476 -0.1197071 0.2220191 -0.4625087 -0.04631338 0.03706495 0.1059252 -0.3538623 0.1354445 -0.325394 0.1101149 -0.5725317 0.02955966 -0.4599363 -0.1987795 -0.1451166 20 1
"2501" 0.2717578 -0.06083631 -0.1198585 -0.2074591 0.5057712 -0.3722101 0.8933989 -0.3598499 0.03991213 -0.9869553 -0.9684997 -0.9587586 -0.1240297 0.2269171 -0.2112391 -0.1719177 0.2117645 -0.4541081 -0.05410338 -0.06448887 0.08020037 -0.1997466 0.1606492 -0.3255519 0.2209536 -0.1742598 0.1912046 -0.4122814 -0.2382874 -0.2115886 20 1
"2502" 0.2532548 0.03057654 -0.1261354 -0.2699198 0.6406823 -0.4010216 0.8956455 -0.3663686 0.03105583 -0.9784116 -0.9759329 -0.9610717 0.1084454 0.2027241 0.07783143 -0.2505265 0.3460972 -0.5321346 0.1125968 -0.2698003 0.1253973 -0.1276155 0.1092197 -0.2509666 -0.0147567 0.2864467 -0.00397672 -0.3076761 -0.3324443 -0.1630641 20 1
"2503" 0.3560595 -0.01229018 -0.120322 -0.2221221 0.749516 -0.4213726 0.9025966 -0.3567939 0.02786342 -0.9776812 -0.9362657 -0.9823821 -0.01497465 0.08349321 0.07211066 -0.1371 0.4345994 -0.5581664 0.09941067 -0.17243 0.07684099 -0.3883488 0.08235248 -0.1719974 -0.6293028 0.2294764 -0.1489617 -0.3075696 -0.2637377 -0.01089959 20 1
"2504" 0.2057271 -0.06987607 -0.1174008 -0.1410124 0.7349081 -0.3438454 0.8955315 -0.3568274 0.02800562 -0.9468132 -0.9170129 -0.984651 0.03274803 -0.008274456 0.112546 0.01158317 0.5035454 -0.5111341 -0.1473113 0.02235447 0.05425842 -0.1867627 0.2607886 -0.1686211 -0.277831 -0.197789 -0.1687345 -0.1821531 -0.08574769 0.01849063 20 1
"2505" 0.2788722 -0.001235824 -0.09431711 -0.1288251 0.7006283 -0.3064077 0.8839478 -0.3812798 0.02748775 -0.9759058 -0.9101192 -0.9741259 0.4242092 -0.9487142 -0.004282939 -0.02384654 0.604059 -0.4825138 -0.1451891 0.08875136 0.1343905 -0.1107056 0.2504466 -0.1916519 0.3167128 0.1698666 -0.1011686 -0.1594919 -0.130689 0.04736791 20 1
"2506" 0.3338116 -0.03151492 -0.09217016 -0.1707359 0.7309121 -0.2904253 0.8858024 -0.3899542 0.03222295 -0.9837539 -0.9725578 -0.9599338 -0.1214309 -0.3065698 0.0781889 -0.007280882 0.5714224 -0.4204017 -0.0576045 0.02238444 0.06969744 -0.2292826 0.2615289 -0.2014361 0.2971423 -0.2246519 -0.06221618 -0.173156 -0.1598651 0.00586095 20 1
"2507" 0.1847114 -0.06859332 -0.1186127 -0.1201376 0.7272502 -0.3099494 0.9040306 -0.370465 0.02389968 -0.9454103 -0.9712356 -0.9656955 -0.1478916 0.08463347 -0.2662025 -0.08047346 0.497868 -0.4404698 0.4604501 -0.5154341 0.1301769 -0.1634213 0.2878875 -0.279839 0.1226915 -0.1145041 0.1357295 -0.2262372 -0.1616737 -0.06802685 20 1
"2508" 0.2269911 0.01408384 -0.07493717 -0.08178146 0.6532381 -0.2726142 0.8870989 -0.3780931 0.02322055 -0.952968 -0.9779354 -0.972687 0.01292605 -0.2590457 0.008034486 0.007904571 0.332521 -0.4326355 0.3373085 -0.5293908 0.1702944 -0.1863459 0.3111102 -0.3747351 -0.1656245 -0.165647 -0.2085249 -0.1816565 -0.06993843 -0.3256774 20 1
"2509" 0.3597419 -0.00933375 -0.09044527 -0.09233316 1 -0.2689426 0.8818156 -0.3754942 0.03293689 -0.9816214 -0.9665126 -0.9118494 -0.256272 -0.008841577 0.07997564 0.05498074 0.7072119 -0.4212573 0.1544629 -0.2779002 0.06990917 -0.1720546 0.4114798 -0.1326653 -0.5925544 0.3085633 -0.1402434 -0.05352163 0.06879129 0.08151404 20 1
"2510" 0.2616392 -0.00780599 -0.1313777 -0.1165845 0.9447336 -0.3102781 0.8815373 -0.3715444 0.0465743 -0.9820041 -0.9773419 -0.9717489 0.4217136 0.261749 -0.05105972 -0.002696345 0.6443054 -0.4293868 -0.113475 -0.0890599 0.0635888 -0.2582623 0.3862408 -0.09566599 0.006975434 0.399011 -0.138413 -0.09891321 0.01431795 0.1759982 20 1
"2511" 0.2803832 -0.0105442 -0.1111664 -0.158872 0.6899086 -0.3295883 0.8813555 -0.3688637 0.04464667 -0.9820061 -0.968182 -0.974947 0.07319658 -0.2014767 0.4467309 -0.06371443 0.4096744 -0.4072301 -0.1203299 0.181363 0.1034096 -0.2937149 0.2591425 -0.1837759 0.1199461 -0.6371138 0.04860669 -0.128226 -0.0390983 0.06647506 20 1
"2512" 0.2500474 -0.07184068 -0.08859855 -0.1519216 0.6521453 -0.3300809 0.876256 -0.369395 0.03907775 -0.960612 -0.9691035 -0.9790468 -0.2361179 0.09738615 -0.1292927 0.002046332 0.5130057 -0.4123245 -0.03013636 -0.0002436012 0.09380487 -0.1656723 0.3353019 -0.1767826 0.1458468 -0.3888473 0.08021063 -0.1176767 -0.05210543 0.06269544 20 1
"2513" 0.2531185 0.006172357 -0.1007757 -0.2094629 0.4835839 -0.3717827 0.8754232 -0.3755029 0.03680105 -0.9577543 -0.9806413 -0.987213 0.3989387 0.2244511 -0.3291795 -0.09174126 0.3017775 -0.4880515 -0.02849851 -0.1996734 0.1235383 -0.1824434 0.2299854 -0.2837806 -0.01695764 0.230832 -0.1578322 -0.2654539 -0.1926513 -0.1644766 20 1
"2514" 0.3288711 0.02409961 -0.09669224 -0.2479192 0.3826002 -0.3954451 0.8904027 -0.3684898 0.03897143 -0.9541185 -0.950069 -0.9782927 0.2709709 -0.5237697 0.003053872 -0.1846764 0.09847409 -0.5245551 0.01355399 -0.21906 0.10117 -0.3176863 0.1491452 -0.3184466 -0.4042746 0.08917137 -0.3602095 -0.3535565 -0.2287686 -0.2719085 20 1
